id,year,bankname,w1,w2,w3,y1,y2,CHHI,THHI,esg,mesg,mdesg,mmesg,t,lnw2,lnw3,lny1,lny2,lnw2_lnw3,lnw2_lny1,lnw2_lny2,lnw3_lny1,lnw3_lny2,lny1_lny2,_t,_t_lnw2,_t_lnw3,_t_lny1,_t_lny2,_t_2,lnw2_2,lnw3_2,lny1_2,lny2_2,mw1,CHHI_esg,THHI_esg,CHHI_mesg,THHI_mesg,CHHI_mdesg,THHI_mdesg,CHHI_mmesg,THHI_mmesg,msize_THHI,mTHHI,mTHHI_mdesg
23,2018,江苏银行,0.647184,0.003644,0.029237,8.60E+11,9.30E+11,1.61,11.88,77.8967,0,0,0,6,-0.20145482,0.32172147,-0.6231376,-1.0062497,-0.03240617,0.06276704,0.10135693,-0.10023837,-0.16186607,0.31351601,0.5,-0.05036371,0.08043037,-0.1557844,-0.25156243,0.125,0.02029202,0.05175235,0.19415023,0.50626924,0.43512464,125.41364,925.41244,0,0,0,0,0,0,13.562,-1.682,0
23,2019,江苏银行,0.802368,0.00378,0.027033,8.60E+11,1.10E+12,2.9,14.18,78.1814,0,0,0,7,-0.16481279,0.24334479,-0.6231376,-0.83836884,-0.02005317,0.05135052,0.06908696,-0.07581864,-0.10200634,0.26120957,1.5,-0.1236096,0.18250859,-0.4673532,-0.62877663,1.125,0.01358163,0.02960834,0.19415023,0.35143115,0.22018792,226.72615,1108.6127,0,0,0,0,0,0,13.562,0.618,0
23,2020,江苏银行,0.875359,0.003549,0.023704,9.50E+11,1.30E+12,2.03,10.95,78.9533,0,0,0,8,-0.22787093,0.11193025,-0.523608,-0.67131475,-0.01275283,0.05965752,0.07648656,-0.02930379,-0.03757022,0.17575289,2.5,-0.28483866,0.13991282,-0.65451,-0.83914344,3.125,0.02596258,0.00626419,0.13708267,0.22533175,0.13312119,160.27526,864.53896,0,0,0,0,0,0,13.562,-2.612,0
23,2021,江苏银行,0.711156,0.003394,0.022678,1.00E+12,1.50E+12,2.05,12.51,78.868,0,0,0,9,-0.27252764,0.06768173,-0.47231471,-0.52821391,-0.00922257,0.06435941,0.07197644,-0.01598354,-0.01787522,0.1247416,3.5,-0.47692337,0.11844304,-0.82655074,-0.92437434,6.125,0.03713566,0.00229041,0.11154059,0.13950497,0.34086346,161.6794,986.63868,0,0,0,0,0,0,13.562,-1.052,0
23,2022,江苏银行,0.967874,0.003355,0.021287,1.20E+12,1.70E+12,2.08,12.26,79.105,0,0,0,10,-0.28408503,0.004383,-0.28999315,-0.40305077,-0.00062257,0.04119136,0.05725035,-0.00063552,-0.00088329,0.05844098,4.5,-0.63919133,0.00986175,-0.65248459,-0.90686423,10.125,0.04035215,9.61E-06,0.04204801,0.08122496,0.03265337,164.5384,969.8273,0,0,0,0,0,0,13.562,-1.302,0
24,2013,江阴银行,0.678258,0.005716,0.025597,1.90E+10,4.40E+10,4.75,29.96,80.42,1,1,0,1,0.24879019,0.18874363,-4.4147969,-4.0527095,0.02347878,-0.54917908,-0.50413718,-0.4166324,-0.38246155,8.9459447,-4.5,-0.55977792,-0.42467317,9.9332931,9.1185964,10.125,0.03094828,0.01781208,9.7452159,8.2122272,0.38822802,381.995,2409.3832,4.75,29.96,4.75,29.96,0,0,29.336,0.624,0.624
24,2014,江阴银行,0.699797,0.006664,0.023981,2.20E+10,4.80E+10,4.18,30.09,74.56,0,0,0,2,0.40212608,0.12353453,-4.271009,-3.9619345,0.02483823,-0.85874205,-0.79659858,-0.26380855,-0.24471786,8.460729,-3.5,-0.70372063,-0.21618543,7.4742658,6.9333853,6.125,0.08085269,0.00763039,9.1207591,7.8484624,0.356965,311.6608,2243.5104,0,0,0,0,0,0,29.336,0.754,0
24,2015,江阴银行,0.65193,0.005164,0.021694,2.70E+10,5.00E+10,4.3,27.61,73.7533,0,0,0,3,0.14723083,0.02330142,-4.076853,-3.9314133,0.00171534,-0.30011922,-0.28941261,-0.04749824,-0.04580377,8.0138971,-2.5,-0.18403853,-0.02912678,5.0960663,4.9142666,3.125,0.01083846,0.00027148,8.3103652,7.7280052,0.42781796,317.13932,2036.3294,0,0,0,0,0,0,29.336,-1.726,0
24,2016,江阴银行,0.523919,0.004763,0.0183,4.00E+10,5.30E+10,4.72,35.21,73.7625,0,0,0,4,0.06637031,-0.14681414,-3.6812402,-3.8806211,-0.00487205,-0.12216253,-0.12877901,0.27022905,0.28486502,7.1427492,-1.5,-0.04977773,0.1101106,2.7609302,2.9104658,1.125,0.00220251,0.0107772,6.7757647,7.5296102,0.64641769,348.159,2597.1776,0,0,0,0,0,0,29.336,5.874,0
24,2017,江阴银行,0.471287,0.004921,0.020596,4.30E+10,5.60E+10,3.95,32.44,74.8,0,0,0,5,0.09906437,-0.02860842,-3.6119174,-3.8178699,-0.00141704,-0.17890615,-0.18910743,0.05166563,0.05461161,6.8949153,-0.5,-0.02476609,0.00715211,0.90297934,0.95446748,0.125,0.00490687,0.00040922,6.5229735,7.2880654,0.75228735,295.46,2426.512,0,0,0,0,0,0,29.336,3.104,0
24,2018,江阴银行,0.48697,0.005083,0.020384,4.10E+10,6.30E+10,3.46,29.96,75.1167,0,0,0,6,0.13144549,-0.03896867,-3.6738419,-3.6982996,-0.00256113,-0.24145498,-0.2430624,0.07158237,0.07205891,6.7934839,0.5,0.03286137,-0.00974217,-0.91846047,-0.92457489,0.125,0.00863896,0.00075928,6.7485571,6.8387099,0.71955233,259.90368,2250.4954,0,0,0,0,0,0,29.336,0.624,0
24,2019,江阴银行,0.520176,0.004896,0.019713,4.60E+10,7.00E+10,3.23,26.67,75.4071,0,0,0,7,0.09387153,-0.07245249,-3.549257,-3.5886625,-0.00340061,-0.16658709,-0.16843662,0.12857625,0.13000376,6.3685428,1.5,0.07040365,-0.05433937,-2.6619428,-2.6914969,1.125,0.00440593,0.00262468,6.2986128,6.4392493,0.65358743,243.56506,2011.1084,0,0,0,0,0,0,29.336,-2.666,0
24,2020,江阴银行,0.515761,0.004259,0.018992,5.30E+10,8.00E+10,3.1,25.12,74.5717,0,0,0,8,-0.04548598,-0.10971152,-3.4060116,-3.4544201,0.00249517,0.07746288,0.07856384,0.18683935,0.18949483,5.8828975,2.5,-0.05685747,-0.13713939,-4.2575145,-4.3180252,3.125,0.00103449,0.00601831,5.8004575,5.9665092,0.66211213,231.17215,1873.2401,0,0,0,0,0,0,29.336,-4.216,0
24,2021,江阴银行,0.48709,0.004353,0.019313,5.40E+10,9.20E+10,3.62,27.82,75.746,0,0,0,9,-0.02371979,-0.09293097,-3.3892358,-3.324003,0.00110215,0.04019597,0.03942232,0.15748249,0.15445141,5.632915,3.5,-0.04150962,-0.1626292,-5.9311626,-5.8170053,6.125,0.00028131,0.00431808,5.7434597,5.5244981,0.71930633,274.20052,2107.2537,0,0,0,0,0,0,29.336,-1.516,0
24,2022,江阴银行,0.541696,0.003913,0.018314,5.90E+10,1.00E+11,3.22,28.48,76.6475,0,0,0,10,-0.1301558,-0.14606687,-3.3093353,-3.2067053,0.00950573,0.21536459,0.20868564,0.24169213,0.23419671,5.3060315,4.5,-0.29285054,-0.32865046,-7.4460044,-7.2150869,10.125,0.00847027,0.01066777,5.47585,5.1414795,0.61304984,246.80495,2182.9208,0,0,0,0,0,0,29.336,-0.856,0
25,2013,浙商银行,2.13644,0.004684,0.024375,2.10E+11,2.20E+11,7.44,24.48,84.61,1,1,1,1,0.04961564,0.13984446,-2.0329625,-2.4478068,0.00346924,-0.05043337,-0.06072475,-0.14214927,-0.17115611,2.4881496,-4.5,-0.11163519,-0.31465004,4.5741655,5.5075652,10.125,0.00123086,0.00977824,2.0664682,2.9958789,-0.75914089,629.4984,2071.2528,7.44,24.48,7.44,24.48,7.44,24.48,21.352,3.128,3.128
25,2014,浙商银行,1.81218,0.004063,0.026365,3.40E+11,2.60E+11,7.01,26.05,84.6637,1,1,1,2,-0.09261519,0.21832382,-1.5511244,-2.2807527,-0.01011005,0.07182884,0.10561617,-0.1693237,-0.24897131,1.7688655,-3.5,0.16207658,-0.38206668,2.7144676,3.9913172,6.125,0.00428879,0.02383264,1.2029934,2.6009164,-0.59453054,593.49289,2205.4907,7.01,26.05,7.01,26.05,7.01,26.05,21.352,4.698,4.698
25,2015,浙商银行,1.61712,0.004172,0.02602,6.00E+11,3.50E+11,3.86,21.51,84.6219,1,1,1,3,-0.06614127,0.20515192,-0.98314033,-1.9835011,-0.0067845,0.03251307,0.06559564,-0.10084656,-0.20345953,0.97502998,-2.5,0.08267658,-0.2564399,1.2289254,2.4793764,3.125,0.00218733,0.02104365,0.48328245,1.9671384,-0.48064679,326.64069,1820.2179,3.86,21.51,3.86,21.51,3.86,21.51,21.352,0.158,0.158
25,2016,浙商银行,1.32015,0.004401,0.021735,7.70E+11,4.60E+11,5.35,23,84.5786,1,1,1,4,-0.01270502,0.02521031,-0.73367947,-1.7102078,-0.00016015,0.0046607,0.01086411,-0.00924814,-0.02155743,0.62737218,-1.5,0.00952876,-0.01890773,0.5502596,1.2826559,1.125,0.00008071,0.00031778,0.26914278,1.4624054,-0.27774537,452.49572,1945.3087,5.35,23,5.35,23,5.35,23,21.352,1.648,1.648
25,2017,浙商银行,0.687373,0.004324,0.024852,6.90E+11,6.80E+11,7.83,27.26,84.5419,1,1,1,5,-0.0303559,0.15922468,-0.84337839,-1.3193415,-0.0024167,0.01280076,0.0200249,-0.06714333,-0.10503586,0.55635205,-0.5,0.00758898,-0.03980617,0.2108446,0.32983537,0.125,0.00046074,0.01267625,0.35564355,0.870331,0.37487819,661.96323,2304.6127,7.83,27.26,7.83,27.26,7.83,27.26,21.352,5.908,5.908
25,2018,浙商银行,0.48175,0.004344,0.027853,6.30E+11,8.80E+11,2.78,21.33,84.4817,1,1,1,6,-0.02574122,0.27322712,-0.93435017,-1.0615124,-0.0035166,0.01202566,0.01366231,-0.1276449,-0.14501699,0.49591214,0.5,-0.00643531,0.06830678,-0.23358754,-0.2653781,0.125,0.00033131,0.03732653,0.43650512,0.56340428,0.73032997,234.85915,1801.9949,2.78,21.33,2.78,21.33,2.78,21.33,21.352,-0.022,-0.022
25,2019,浙商银行,0.364803,0.004577,0.02533,5.90E+11,1.10E+12,2.16,18.38,84.3742,1,1,1,7,0.02650696,0.17827591,-0.99994745,-0.83836884,0.00236278,-0.01325278,-0.0111113,-0.08913327,-0.07473048,0.41916239,1.5,0.01988022,0.13370693,-0.74996059,-0.62877663,1.125,0.00035131,0.01589115,0.49994745,0.35143115,1.0083978,182.24829,1550.798,2.16,18.38,2.16,18.38,2.16,18.38,21.352,-2.972,-2.972
25,2020,浙商银行,0.374425,0.004002,0.023986,6.50E+11,1.20E+12,2.33,19.4,84.3025,1,1,1,8,-0.10774257,0.12375677,-0.90309762,-0.75135746,-0.00666694,0.04865103,0.04047659,-0.05588222,-0.04649279,0.33927457,2.5,-0.13467821,0.15469596,-1.128872,-0.93919683,3.125,0.00580423,0.00765787,0.40779266,0.28226902,0.98236376,196.42494,1635.4695,2.33,19.4,2.33,19.4,2.33,19.4,21.352,-1.952,-1.952
25,2021,浙商银行,0.38118,0.004015,0.022217,7.40E+11,1.40E+12,2.04,15.22,84.266,1,1,1,9,-0.10449946,0.0471442,-0.7734198,-0.59720678,-0.00246327,0.04041097,0.03120389,-0.01823113,-0.01407742,0.23094577,3.5,-0.18287405,0.08250236,-1.3534846,-1.0451119,6.125,0.00546007,0.00111129,0.29908909,0.17832797,0.96448357,171.90264,1282.5285,2.04,15.22,2.04,15.22,2.04,15.22,21.352,-6.132,-6.132
25,2022,浙商银行,0.368164,0.004156,0.020947,8.40E+11,1.60E+12,3.22,16.89,84.223,1,1,1,10,-0.06998373,-0.01171812,-0.64666809,-0.46367539,0.00041004,0.02262812,0.01622487,0.00378887,0.0027167,0.14992204,4.5,-0.15746339,-0.02636577,-1.4550032,-1.0432696,10.125,0.00244886,0.00006866,0.20908981,0.10749743,0.99922679,271.19806,1422.5265,3.22,16.89,3.22,16.89,3.22,16.89,21.352,-4.462,-4.462
26,2013,浦发银行,1.42031,0.004294,0.02517,1.40E+12,1.80E+12,1.42241,9.17241,84.96,1,1,1,1,-0.0373181,0.17193925,-0.13584247,-0.34589235,-0.00320822,0.00253469,0.00645402,-0.01167833,-0.02973624,0.02349344,-4.5,0.08396574,-0.38686332,0.30564556,0.7782578,10.125,0.00069632,0.01478155,0.00922659,0.05982076,-0.35087516,120.84795,779.28795,1.42241,9.17241,1.42241,9.17241,1.42241,9.17241,9.960863,-0.788453,-0.788453
26,2014,浦发银行,1.27924,0.004097,0.027129,1.60E+12,2.00E+12,1.47326,9.39701,84.57,1,1,1,2,-0.08428181,0.24688971,-0.00231108,-0.24053184,-0.01040416,0.00009739,0.01013623,-0.00028529,-0.02969242,0.00027794,-3.5,0.14749316,-0.43205699,0.00404439,0.42093072,6.125,0.00355171,0.03047726,2.67E-06,0.02892778,-0.24626615,124.5936,794.70514,1.47326,9.39701,1.47326,9.39701,1.47326,9.39701,9.960863,-0.563853,-0.563853
26,2015,浦发银行,1.08341,0.003782,0.022846,2.30E+12,2.30E+12,1.51261,9.56521,83.32,1,1,1,3,-0.16428383,0.07506249,0.36059442,-0.1007699,-0.00616578,-0.02961992,0.00827743,0.01353356,-0.00378202,-0.01816853,-2.5,0.20535479,-0.09382811,-0.45074302,0.12596237,3.125,0.01349459,0.00281719,0.06501417,0.00507729,-0.08011347,126.03067,796.9733,1.51261,9.56521,1.51261,9.56521,1.51261,9.56521,9.960863,-0.395653,-0.395653
26,2016,浦发银行,0.889508,0.003655,0.018216,2.50E+12,2.80E+12,1.54375,9.69592,82.47,1,1,0,4,-0.19844071,-0.15141323,0.44397603,0.0959404,0.01502327,-0.04405146,-0.00951924,-0.03361192,-0.00726332,0.02129762,-1.5,0.14883053,0.11355992,-0.33298202,-0.0719553,1.125,0.01968936,0.01146298,0.09855736,0.00460228,0.11708678,127.31306,799.62252,1.54375,9.69592,1.54375,9.69592,0,0,9.960863,-0.264943,-0.264943
26,2017,浦发银行,0.771346,0.003796,0.022633,2.30E+12,3.20E+12,1.56599,9.78928,81.12,1,1,0,5,-0.16058892,0.06569546,0.36059442,0.22947179,-0.00527498,-0.02895373,-0.01842531,0.01184471,0.00753763,0.04137312,-0.5,0.04014723,-0.01642387,-0.0901486,-0.05736795,0.125,0.0128944,0.00215795,0.06501417,0.02632865,0.25961824,127.03311,794.10639,1.56599,9.78928,1.56599,9.78928,0,0,9.960863,-0.171583,-0.171583
26,2018,浦发银行,0.779254,0.003918,0.024746,2.20E+12,3.60E+12,1.63275,10.108,65.3,0,0,0,6,-0.12895548,0.1549503,0.31614265,0.34725483,-0.00999085,-0.02038416,-0.02239021,0.0244932,0.02690362,0.05489103,0.5,-0.03223887,0.03873758,0.07903566,0.08681371,0.125,0.00831476,0.0120048,0.04997309,0.06029296,0.24941823,106.61857,660.0524,0,0,0,0,0,0,9.960863,0.147137,0
26,2019,浦发银行,0.635322,0.003852,0.02185,2.40E+12,4.00E+12,1.69585,10.3468,68.32,0,0,0,7,-0.14594431,0.03048736,0.40315403,0.45261534,-0.00222473,-0.02941902,-0.03302832,0.00614555,0.00689952,0.09123685,1.5,-0.10945823,0.02286552,0.30236552,0.33946151,1.125,0.01064987,0.00046474,0.08126659,0.10243032,0.45362332,115.86047,706.89338,0,0,0,0,0,0,9.960863,0.385937,0
26,2020,浦发银行,0.708071,0.003457,0.019653,2.80E+12,4.60E+12,1.71979,10.4393,73.9,0,0,0,8,-0.25413564,-0.07548356,0.55730471,0.59237729,0.00959153,-0.0708155,-0.07527209,-0.02103367,-0.02235737,0.16506733,2.5,-0.31766955,-0.09435445,0.69663089,0.74047161,3.125,0.03229246,0.00284888,0.15529427,0.17545542,0.34521091,127.09248,771.46427,0,0,0,0,0,0,9.960863,0.478437,0
26,2021,浦发银行,0.653818,0.00349,0.020246,2.80E+12,4.80E+12,1.73858,10.513,85.97,1,1,1,9,-0.24463507,-0.04575631,0.55730471,0.6349369,0.0055968,-0.06816814,-0.07766392,-0.0127501,-0.01452619,0.17692666,3.5,-0.42811137,-0.08007355,0.97528324,1.1111396,6.125,0.02992316,0.00104682,0.15529427,0.20157243,0.42492625,149.46572,903.80261,1.73858,10.513,1.73858,10.513,1.73858,10.513,9.960863,0.552137,0.552137
26,2022,浦发银行,0.646426,0.003324,0.019053,3.20E+12,4.90E+12,1.75572,10.5817,86.57,1,1,1,10,-0.29336793,-0.10648899,0.6908361,0.65555619,0.01562023,-0.10133458,-0.09615958,-0.03678322,-0.03490476,0.22644094,4.5,-0.66007784,-0.23960022,1.5543812,1.4750014,10.125,0.04303237,0.00566995,0.23862726,0.21487696,0.43629655,151.99268,916.05777,1.75572,10.5817,1.75572,10.5817,1.75572,10.5817,9.960863,0.620837,0.620837
27,2013,渝农商行,0.569778,0.00605,0.019638,4.70E+11,3.40E+11,5.72,39.37,78.83,0,0,0,1,0.30555453,-0.07624709,-1.2316017,-2.0183884,-0.01164882,-0.18816073,-0.30836385,0.04695302,0.07694812,1.2429253,-4.5,-0.68749768,0.17155596,2.7711038,4.5413739,10.125,0.04668178,0.00290681,0.75842136,2.0369459,0.56250882,450.9076,3103.5371,0,0,0,0,0,0,30.47,8.9,0
27,2014,渝农商行,0.576902,0.005923,0.019911,4.70E+11,3.50E+11,5.49,36.2,79.5075,0,0,0,2,0.28434004,-0.06244624,-1.2209746,-1.9863624,-0.00887798,-0.17358598,-0.28240118,0.03812263,0.06202043,1.212649,-3.5,-0.49759507,0.10928091,2.1367055,3.4761342,6.125,0.04042463,0.00194977,0.74538948,1.9728177,0.55008339,436.49617,2878.1715,0,0,0,0,0,0,30.47,5.73,0
27,2015,渝农商行,0.579238,0.005769,0.020106,4.80E+11,3.60E+11,6.21,40.34,79.9339,0,0,0,3,0.25792728,-0.05267041,-1.2062839,-1.9525563,-0.00679257,-0.15556676,-0.25180878,0.03176773,0.05142097,1.1776686,-2.5,-0.3224091,0.06583801,1.5078549,2.4406954,3.125,0.03326324,0.00138709,0.7275604,1.9062381,0.54604218,496.38946,3224.5331,0,0,0,0,0,0,30.47,9.87,0
27,2016,渝农商行,0.582879,0.005617,0.020112,4.90E+11,3.80E+11,6.11,36.11,80.4442,1,1,0,4,0.2312075,-0.05240685,-1.1897546,-1.9145083,-0.00605843,-0.13754009,-0.22132433,0.03117564,0.05016667,1.1388975,-1.5,-0.17340562,0.03930514,0.89231593,1.4358812,1.125,0.02672845,0.00137324,0.70775798,1.832671,0.5397748,491.51388,2904.839,6.11,36.11,6.11,36.11,0,0,30.47,5.64,5.64
27,2017,渝农商行,0.587918,0.005493,0.020116,5.00E+11,3.90E+11,6.47,30.87,80.7503,1,1,0,5,0.20888313,-0.05220798,-1.1694699,-1.8752876,-0.00545268,-0.12214127,-0.19585797,0.03052783,0.04895249,1.0965462,-0.5,-0.05222078,0.013052,0.29236748,0.46882189,0.125,0.02181608,0.00136284,0.68382993,1.7583517,0.53116712,522.4547,2492.763,6.47,30.87,6.47,30.87,0,0,30.47,0.4,0.4
27,2018,渝农商行,0.60609,0.005207,0.020194,5.20E+11,4.20E+11,5.95,27.49,80.9544,1,1,0,6,0.15542866,-0.04834288,-1.1262412,-1.7917008,-0.00375693,-0.08752508,-0.13924083,0.02722287,0.04330799,1.0089436,0.5,0.03885716,-0.01208572,-0.28156029,-0.44792521,0.125,0.01207903,0.00116852,0.63420959,1.605096,0.50072745,481.67892,2225.4376,5.95,27.49,5.95,27.49,0,0,30.47,-2.98,-2.98
27,2019,渝农商行,0.624529,0.004926,0.020127,5.40E+11,4.60E+11,5.15,24.19,81.1002,1,1,0,7,0.09992959,-0.05163149,-1.0811207,-1.7102078,-0.00257976,-0.05401798,-0.08545018,0.02790994,0.04415029,0.92447056,1.5,0.07494719,-0.03872361,-0.81084055,-1.2826559,1.125,0.00499296,0.00133291,0.58441103,1.4624054,0.47075719,417.66618,1961.8146,5.15,24.19,5.15,24.19,0,0,30.47,-6.28,-6.28
27,2020,渝农商行,0.649162,0.004685,0.019914,5.70E+11,5.00E+11,3.74,23.76,81.4786,1,1,0,8,0.04989314,-0.06231566,-1.0344336,-1.6308342,-0.00155456,-0.02580557,-0.04068372,0.03223071,0.05081326,0.84349488,2.5,0.06236643,-0.07789458,-1.293042,-2.0385428,3.125,0.00124466,0.00194162,0.53502646,1.3298101,0.43207359,304.73,1935.9318,3.74,23.76,3.74,23.76,0,0,30.47,-6.71,-6.71
27,2021,渝农商行,0.663001,0.004567,0.01986,5.90E+11,5.20E+11,2.73,24,81.7373,1,1,0,9,0.02421024,-0.0650059,-1.0084581,-1.5914591,-0.0007869,-0.01220751,-0.01926481,0.03277786,0.05172711,0.80245992,3.5,0.04236792,-0.11376032,-1.7648017,-2.7850533,6.125,0.00029307,0.00211288,0.50849391,1.266371,0.41097893,223.14294,1961.6962,2.73,24,2.73,24,0,0,30.47,-6.47,-6.47
27,2022,渝农商行,0.68131,0.004423,0.019769,6.00E+11,5.40E+11,3.21,22.37,81.975,1,1,0,10,-0.007696,-0.06957827,-0.98147505,-1.548015,0.00026774,0.00377671,0.00595676,0.03414467,0.0538541,0.75966906,4.5,-0.01731599,-0.15655111,-2.2083189,-3.4830338,10.125,0.00002961,0.00242057,0.48164664,1.1981752,0.38373816,263.13975,1833.7807,3.21,22.37,3.21,22.37,0,0,30.47,-8.1,-8.1
28,2013,紫金银行,0.313636,0.008861,0.02203,1.30E+10,3.80E+10,5.91,30.88,79.58,0,0,0,1,0.68715555,0.03868343,-4.8306248,-4.2091252,0.01329077,-1.6596953,-1.4461619,-0.09343258,-0.08141171,10.166352,-4.5,-1.5461,-0.08703773,10.868906,9.4705317,10.125,0.23609137,0.0007482,11.667468,8.8583675,1.1595235,470.3178,2457.4304,0,0,0,0,0,0,28.626599,2.253401,0
28,2014,紫金银行,0.319557,0.007772,0.022163,1.60E+10,4.30E+10,5.1,29.77,79,0,0,0,2,0.55595213,0.04469218,-4.6137509,-4.0802342,0.01242336,-1.2825123,-1.1342074,-0.10309928,-0.09117727,9.412592,-3.5,-0.97291622,-0.07821131,8.074064,7.1404098,6.125,0.15454138,0.0009987,10.643349,8.3241555,1.1408196,402.9,2351.83,0,0,0,0,0,0,28.626599,1.143401,0
28,2015,紫金银行,0.377633,0.005721,0.018648,3.70E+10,5.20E+10,4.65,28.8956,79.1578,0,0,0,3,0.24969071,-0.12799074,-3.7610767,-3.8825277,-0.01597905,-0.46955295,-0.48471555,0.2406915,0.2484638,7.3012422,-2.5,-0.31211339,0.15998843,4.7013458,4.8531596,3.125,0.03117273,0.00819082,7.0728488,7.5370107,0.97383251,368.08368,2287.3084,0,0,0,0,0,0,28.626599,0.268961,0
28,2016,紫金银行,0.345083,0.004581,0.017276,5.80E+10,6.30E+10,2.55,28.5417,79.5583,0,0,0,4,0.02739143,-0.20440572,-3.3265474,-3.7014792,-0.00279948,-0.04555944,-0.0506944,0.33998266,0.37830176,6.1565731,-1.5,-0.02054357,0.15330429,2.4949106,2.7761094,1.125,0.00037515,0.02089085,5.5329589,6.8504742,1.0639704,202.87374,2270.7276,0,0,0,0,0,0,28.626599,-0.084929,0
28,2017,紫金银行,0.406626,0.003833,0.021672,8.00E+10,7.30E+10,5.62,28.4729,79.7987,0,0,0,5,-0.15099077,0.02230986,-2.9955465,-3.5550929,-0.00168429,0.22614994,0.26839311,-0.0334151,-0.0396568,5.324723,-0.5,0.03774769,-0.00557746,0.74888662,0.88877323,0.125,0.01139911,0.00024886,4.4866493,6.3193428,0.89986112,448.46853,2272.1019,0,0,0,0,0,0,28.626599,-0.153669,0
28,2018,紫金银行,0.464402,0.003876,0.023139,8.60E+10,8.70E+10,4.8,27.9365,79.9589,0,0,0,6,-0.1396067,0.08779169,-2.9245606,-3.3743774,-0.00612815,0.20414412,0.23554285,-0.12837605,-0.14812114,4.9342856,0.5,-0.03490167,0.02194792,-0.73114014,-0.84359435,0.125,0.00974502,0.00385369,4.2765273,5.6932115,0.76700406,383.80267,2233.7739,0,0,0,0,0,0,28.626599,-0.690069,0
28,2019,紫金银行,0.491553,0.003604,0.020809,8.00E+10,1.00E+11,4.43,27.8441,80.0733,1,1,0,7,-0.21242587,-0.0183496,-2.9955465,-3.2164615,0.00194896,0.31816579,0.34162982,0.02748353,0.02951039,4.8175299,1.5,-0.15931941,-0.0137622,-2.2466599,-2.4123461,1.125,0.02256238,0.00016835,4.4866493,5.1728122,0.71018614,354.72485,2229.5722,4.43,27.84413,4.43,27.84413,0,0,28.626599,-0.782469,-0.782469
28,2020,紫金银行,0.509371,0.003246,0.018296,8.50E+10,1.20E+11,3.47,27.9203,80.1556,1,1,0,8,-0.31704248,-0.14702345,-2.9327239,-3.0456438,0.02330634,0.46489903,0.48279923,0.21558959,0.22389052,4.4660161,2.5,-0.3963031,-0.18377931,-3.6659049,-3.8070547,3.125,0.05025797,0.01080795,4.3004347,4.6379729,0.67457776,278.13979,2237.9673,3.47,27.9203,3.47,27.9203,0,0,28.626599,-0.706299,-0.706299
28,2021,紫金银行,0.552142,0.004041,0.022119,5.60E+10,1.40E+11,4.9,28.0304,80.5027,1,1,0,9,-0.09812876,0.04271753,-3.3582961,-2.8997919,-0.00209591,0.16477272,0.14227649,-0.07172906,-0.06193598,4.8691799,3.5,-0.17172533,0.07475568,-5.8770182,-5.0746358,6.125,0.00481463,0.00091239,5.6390764,4.2043965,0.59394948,394.46308,2256.5196,4.9,28.03037,4.9,28.03037,0,0,28.626599,-0.596229,-0.596229
28,2022,紫金银行,0.610275,0.004028,0.020574,5.30E+10,1.60E+11,4.76,27.9745,80.76,1,1,0,10,-0.10117746,-0.02966208,-3.4078931,-2.7600299,0.00150057,0.17240098,0.13962641,0.0505426,0.04093412,4.7029434,4.5,-0.22764928,-0.06673969,-7.6677594,-6.2100673,10.125,0.00511844,0.00043992,5.8068675,3.8088826,0.4938457,384.4176,2259.2206,4.76,27.9745,4.76,27.9745,0,0,28.626599,-0.652099,-0.652099
29,2013,苏州银行,0.541175,0.005602,0.034152,8.50E+10,5.50E+10,4.01,22.12,76.6,0,0,0,1,0.22858687,0.47710759,-2.9374187,-3.8341011,0.05453027,-0.33572768,-0.43821259,-0.70073239,-0.91463938,5.6311802,-4.5,-0.51432046,-1.0734921,6.6091921,8.6267275,10.125,0.02612598,0.11381583,4.3142144,7.3501657,0.61401258,307.166,1694.392,0,0,0,0,0,0,16.274,5.846,0
29,2014,苏州银行,0.582609,0.00596,0.031183,1.00E+11,7.20E+10,2.61,19.59,77.355,0,0,0,2,0.29053368,0.38615952,-2.7748998,-3.5647682,0.05609617,-0.40310092,-0.5178426,-0.53577698,-0.68828458,4.9459373,-3.5,-0.50843393,-0.67577916,4.8560746,6.2383443,6.125,0.04220491,0.07455959,3.8500344,6.3537861,0.54023899,201.89655,1515.3845,0,0,0,0,0,0,16.274,3.316,0
29,2015,苏州银行,0.417957,0.005055,0.026088,1.10E+11,8.90E+10,2.04,16.54,77.4178,0,0,0,3,0.12584105,0.20776188,-2.6795896,-3.3527979,0.01307249,-0.16860118,-0.2109598,-0.27835829,-0.3482918,4.4920613,-2.5,-0.15730131,-0.25970235,3.349487,4.1909974,3.125,0.00791798,0.0215825,3.5901003,5.620627,0.87237672,157.93227,1280.4901,0,0,0,0,0,0,16.274,0.266,0
29,2016,苏州银行,0.405918,0.005104,0.021855,1.20E+11,1.00E+11,3.05,18.08,77.7883,0,0,0,4,0.13548774,0.03071617,-2.5925782,-3.2362641,0.00208083,-0.17563129,-0.21923706,-0.03981704,-0.04970282,4.195134,-1.5,-0.10161581,-0.02303713,1.9444337,2.4271981,1.125,0.00917846,0.00047174,3.360731,5.2367027,0.90160411,237.25441,1406.413,0,0,0,0,0,0,16.274,1.806,0
